task,target_column,model_group,model_name,feature_name,mean_importance,std_importance,signed_mean_importance,n_folds
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,return_6m,0.06142092519877165,0.01161019643984155,0.06142092519877165,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,return_3m,0.0586749218037875,0.011210743739023796,0.0586749218037875,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,return_1m,0.05493111083115954,0.006538390174098262,0.05493111083115954,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,max_drawdown_6m,0.054286393509280016,0.008263344701106824,0.054286393509280016,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,momentum_12m_minus_1m,0.05360763255423865,0.00634718062659029,0.05360763255423865,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,return_12m,0.05195510472186075,0.005039184731389513,0.05195510472186075,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,volume_change_3m,0.05074800433525579,0.0061673412913883984,0.05074800433525579,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,financial_conditions_change,0.038186807339956344,0.006573986513813936,0.038186807339956344,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,vix_change,0.03462031189780164,0.00527009053177949,0.03462031189780164,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,inflation_momentum,0.03416584539350843,0.006970837350877346,0.03416584539350843,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,financial_conditions_level,0.03159890675268626,0.004002405831611723,0.03159890675268626,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,vix_level,0.03043327036571204,0.005588030531058391,0.03043327036571204,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,credit_spread_level,0.029762731101648607,0.0038699572907486403,0.029762731101648607,162
classification_top_tercile,top_tercile_next_month,Model B - price plus macro,Random Forest,credit_spread_change,0.028320000892912974,0.003776180320765501,0.028320000892912974,162
